;0;1;2;3;4;5;6
0;0,9777227722772277;0,0019801980198019802;0,0;0,011881188118811881;0,0004950495049504951;0,007425742574257425;0,0004950495049504951
1;0,004405286343612335;0,7819383259911894;0,0;0,0;0,011013215859030838;0,2026431718061674;0,0
2;0,0;0,0;1,0;0,0;0,0;0,0;0,0
3;0,25882352941176473;0,0;0,0;0,6941176470588235;0,0;0,047058823529411764;0,0
4;0,0064516129032258064;0,12580645161290321;0,0;0,0;0,8548387096774194;0,012903225806451613;0,0
5;0,0043859649122807015;0,0010964912280701754;0,0;0,0;0,0;0,9901315789473685;0,0043859649122807015
6;0,0;0,0;0,0;0,0;0,0;0,0;1,0
