;0;1;2;3
0;0,9997445721583652;0,0;0,0002554278416347382;0,0
1;0,0;0,5970359915314044;0,0;0,40296400846859565
2;0,056074766355140186;0,8037383177570093;0,14018691588785046;0,0
3;0,0;0,001321003963011889;0,0;0,9986789960369881
