;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
0;0,9293994899142128;0,0;0,014607002086714584;0,00336192905170415;0,000811500115928588;0,0027822861117551586;0,005796429399489914;0,0;0,002318571759795966;0,0;0,012288430326918618;0,016345930906561557;0,0026663575237653604;0,0027822861117551586;0,004984929283561326;0,0;0,0018548574078367725
1;0,3888888888888889;0,6111111111111112;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2;0,14623467600700527;0,0;0,7635726795096323;0,009632224168126095;0,0;0,0;0,0;0,0;0,0;0,0;0,02626970227670753;0,0542907180385289;0,0;0,0;0,0;0,0;0,0
3;0,17018072289156627;0,0;0,0391566265060241;0,7801204819277109;0,0;0,0;0,0;0,0;0,0;0,0;0,007530120481927711;0,0030120481927710845;0,0;0,0;0,0;0,0;0,0
4;0,4497354497354497;0,0;0,10582010582010581;0,047619047619047616;0,3915343915343915;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,005291005291005291;0,0;0,0;0,0;0,0
5;0,22538860103626943;0,0;0,0;0,0051813471502590676;0,0;0,7694300518134715;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
6;0,1969178082191781;0,0;0,0;0,0;0,0;0,0;0,803082191780822;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
7;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
8;0,041884816753926704;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9581151832460733;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
9;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
10;0,13384813384813385;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8416988416988417;0,019305019305019305;0,005148005148005148;0,0;0,0;0,0;0,0
11;0,10488798370672098;0,0;0,006619144602851324;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,019348268839103868;0,8691446028513238;0,0;0,0;0,0;0,0;0,0
12;0,2911392405063291;0,0;0,010548523206751054;0,03375527426160337;0,002109704641350211;0,0;0,0;0,0;0,0;0,0;0,014767932489451477;0,004219409282700422;0,6392405063291139;0,0;0,0;0,0;0,004219409282700422
13;0,16463414634146342;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8353658536585366;0,0;0,0;0,0
14;0,5602766798418972;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4397233201581028;0,0;0,0
15;0,9967532467532467;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,003246753246753247;0,0
16;0,20270270270270271;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7972972972972973
