;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
0;0,9271968467424067;0,0;0,013679573382796198;0,005564572223510317;0,0005796429399489915;0,002550428935775562;0,008346858335265477;0,0;0,0026663575237653604;0,0;0,012404358914908417;0,019360074194296313;0,0018548574078367725;0,0035937862276837467;0,0009274287039183863;0,0;0,001275214467887781
1;0,8888888888888888;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,027777777777777776;0,0;0,0;0,0;0,0;0,0;0,0
2;0,2031523642732049;0,0;0,7189141856392294;0,0;0,0;0,0;0,0035026269702276708;0,0;0,0;0,0;0,025394045534150613;0,04903677758318739;0,0;0,0;0,0;0,0;0,0
3;0,2469879518072289;0,0;0,022590361445783132;0,7304216867469879;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
4;0,7354497354497355;0,0;0,0;0,0;0,26455026455026454;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
5;0,2772020725388601;0,0;0,0;0,0051813471502590676;0,0;0,7176165803108808;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
6;0,273972602739726;0,0;0,0;0,0;0,0;0,0;0,7208904109589042;0,0;0,0;0,0;0,0;0,005136986301369863;0,0;0,0;0,0;0,0;0,0
7;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
8;0,0549738219895288;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9450261780104712;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
9;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
10;0,17117117117117117;0,0;0,005148005148005148;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7902187902187903;0,02702702702702703;0,006435006435006435;0,0;0,0;0,0;0,0
11;0,15835030549898166;0,0;0,0025458248472505093;0,0;0,0;0,0;0,0005091649694501018;0,0;0,0;0,0;0,0025458248472505093;0,8360488798370672;0,0;0,0;0,0;0,0;0,0
12;0,4620253164556962;0,0;0,0;0,014767932489451477;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5189873417721519;0,0;0,0;0,0;0,004219409282700422
13;0,1402439024390244;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8597560975609756;0,0;0,0;0,0
14;0,6837944664031621;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,31620553359683795;0,0;0,0
15;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
16;0,33783783783783783;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6621621621621622
